0,2021-04-27T19:00:00.0000000Z,0,17.0,0,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
0,2021-04-27T20:00:00.0000000Z,0,17.0,0,35,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
0,2021-04-27T21:00:00.0000000Z,0,16.0,0,19,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
0,2021-04-27T22:00:00.0000000Z,0,16.0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
0,2021-04-27T23:00:00.0000000Z,0,16.0,0,-19,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
0,2021-04-28T00:00:00.0000000Z,0,16.0,0,-36,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
0,2021-04-28T01:00:00.0000000Z,0,15.0,0,-50,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
0,2021-04-28T02:00:00.0000000Z,0,15.0,0,-61,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
0,2021-04-28T03:00:00.0000000Z,0,15.0,0,-70,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
0,2021-04-28T04:00:00.0000000Z,0,17.0,0,-79,12.0,0,54,80,13,68,0,0,0,0,0,0,0,0,82
0,2021-04-28T05:00:00.0000000Z,0,19.0,0,-87,3.0,0,120,429,147,267,0,0,0,0,0,0,0,0,70
0,2021-04-28T06:00:00.0000000Z,0,21.0,0,-96,2.0,0,145,606,338,484,0,0,0,0,0,0,0,0,57
0,2021-04-28T07:00:00.0000000Z,0,23.0,0,-107,3.0,0,177,683,488,665,0,0,0,0,0,0,0,0,45
0,2021-04-28T08:00:00.0000000Z,0,25.0,0,-121,2.0,0,185,751,631,817,0,0,0,0,0,0,0,0,34
0,2021-04-28T09:00:00.0000000Z,0,26.0,0,-145,0.0,0,164,796,765,929,0,0,0,0,0,0,0,0,25
0,2021-04-28T10:00:00.0000000Z,0,26.0,0,179,0.0,0,157,808,810,967,0,0,0,0,0,0,0,0,21
0,2021-04-28T11:00:00.0000000Z,0,27.0,0,143,0.0,0,152,801,782,934,0,0,0,0,0,0,0,0,25
0,2021-04-28T12:00:00.0000000Z,0,27.0,0,120,0.0,0,137,775,698,836,0,0,0,0,0,0,0,0,35
0,2021-04-28T13:00:00.0000000Z,0,26.0,0,106,0.0,0,124,722,559,683,0,0,0,0,0,0,0,0,46
0,2021-04-28T14:00:00.0000000Z,0,26.0,0,95,0.0,0,118,630,366,484,0,0,0,0,0,0,0,0,58
0,2021-04-28T15:00:00.0000000Z,0,24.0,0,87,1.0,0,105,461,162,267,0,0,0,0,0,0,0,0,70
0,2021-04-28T16:00:00.0000000Z,0,21.0,0,78,1.0,0,51,129,21,72,0,0,0,0,0,0,0,0,82
0,2021-04-28T17:00:00.0000000Z,0,19.0,0,70,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
0,2021-04-28T18:00:00.0000000Z,0,19.0,0,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
0,2021-04-28T19:00:00.0000000Z,0,19.0,0,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
0,2021-04-28T20:00:00.0000000Z,0,18.0,0,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
0,2021-04-28T21:00:00.0000000Z,0,18.0,0,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
0,2021-04-28T22:00:00.0000000Z,0,17.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
0,2021-04-28T23:00:00.0000000Z,0,16.0,0,-19,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
0,2021-04-29T00:00:00.0000000Z,0,16.0,0,-36,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
0,2021-04-29T01:00:00.0000000Z,0,17.0,0,-50,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
0,2021-04-29T02:00:00.0000000Z,0,16.0,0,-61,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
0,2021-04-29T03:00:00.0000000Z,0,16.0,0,-70,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
0,2021-04-29T04:00:00.0000000Z,0,19.0,0,-79,9.0,0,53,83,14,68,0,0,0,0,0,0,0,0,82
0,2021-04-29T05:00:00.0000000Z,0,22.0,0,-87,7.0,0,134,343,117,251,0,0,0,0,0,0,0,0,70
0,2021-04-29T06:00:00.0000000Z,0,24.0,0,-96,6.0,0,189,484,264,453,0,0,0,0,0,0,0,0,57
0,2021-04-29T07:00:00.0000000Z,0,26.0,0,-106,8.0,0,230,561,396,627,0,0,0,0,0,0,0,0,45
0,2021-04-29T08:00:00.0000000Z,0,27.0,0,-121,8.0,0,256,616,511,767,0,0,0,0,0,0,0,0,34
0,2021-04-29T09:00:00.0000000Z,0,28.0,0,-144,7.0,0,263,661,599,862,0,0,0,0,0,0,0,0,25
0,2021-04-29T10:00:00.0000000Z,0,29.0,0,179,6.0,0,254,689,644,898,0,0,0,0,0,0,0,0,21
0,2021-04-29T11:00:00.0000000Z,0,29.0,0,143,5.0,0,235,702,636,872,0,0,0,0,0,0,0,0,25
0,2021-04-29T12:00:00.0000000Z,0,28.0,0,120,5.0,0,211,693,573,785,0,0,0,0,0,0,0,0,34
0,2021-04-29T13:00:00.0000000Z,0,28.0,0,105,4.0,0,175,661,466,642,0,0,0,0,0,0,0,0,46
0,2021-04-29T14:00:00.0000000Z,0,28.0,0,95,4.0,0,151,550,304,455,0,0,0,0,0,0,0,0,58
0,2021-04-29T15:00:00.0000000Z,0,25.0,0,86,5.0,0,123,350,119,243,0,0,0,0,0,0,0,0,70
0,2021-04-29T16:00:00.0000000Z,0,22.0,0,78,9.0,0,49,74,12,62,0,0,0,0,0,0,0,0,82
0,2021-04-29T17:00:00.0000000Z,0,20.0,0,70,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
0,2021-04-29T18:00:00.0000000Z,0,20.0,0,60,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
0,2021-04-29T19:00:00.0000000Z,0,20.0,0,49,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
0,2021-04-29T20:00:00.0000000Z,0,20.0,0,35,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
0,2021-04-27T19:00:00.0000000Z,0,17.0,0,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
0,2021-04-29T21:00:00.0000000Z,0,20.0,0,18,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
0,2021-04-29T22:00:00.0000000Z,0,19.0,0,-1,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
0,2021-04-29T23:00:00.0000000Z,0,20.0,0,-19,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
0,2021-04-30T00:00:00.0000000Z,0,20.0,0,-36,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
0,2021-04-30T01:00:00.0000000Z,0,19.0,0,-49,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
0,2021-04-30T02:00:00.0000000Z,0,20.0,0,-61,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
0,2021-04-30T03:00:00.0000000Z,0,20.0,0,-70,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
0,2021-04-30T04:00:00.0000000Z,0,21.0,0,-78,36.0,0,44,19,3,47,0,0,0,0,0,0,0,0,82
0,2021-04-30T05:00:00.0000000Z,0,23.0,0,-87,21.0,0,159,152,53,213,0,0,0,0,0,0,0,0,69
0,2021-04-30T06:00:00.0000000Z,0,25.0,0,-95,17.0,0,243,310,169,412,0,0,0,0,0,0,0,0,57
0,2021-04-30T07:00:00.0000000Z,0,27.0,0,-106,19.0,0,316,361,255,571,0,0,0,0,0,0,0,0,45
0,2021-04-30T08:00:00.0000000Z,0,28.0,0,-120,17.0,0,346,439,364,710,0,0,0,0,0,0,0,0,34
0,2021-04-30T09:00:00.0000000Z,0,29.0,0,-144,14.0,0,338,530,482,820,0,0,0,0,0,0,0,0,25
0,2021-04-30T10:00:00.0000000Z,0,29.0,0,179,12.0,0,309,603,563,872,0,0,0,0,0,0,0,0,21
0,2021-04-30T11:00:00.0000000Z,0,30.0,0,142,10.0,0,268,658,596,865,0,0,0,0,0,0,0,0,25
0,2021-04-30T12:00:00.0000000Z,0,30.0,0,119,7.0,0,211,712,590,801,0,0,0,0,0,0,0,0,34
0,2021-04-30T13:00:00.0000000Z,0,29.0,0,105,5.0,0,155,737,520,675,0,0,0,0,0,0,0,0,46
0,2021-04-30T14:00:00.0000000Z,0,28.0,0,95,4.0,0,121,694,370,492,0,0,0,0,0,0,0,0,58
0,2021-04-30T15:00:00.0000000Z,0,27.0,0,86,3.0,0,96,548,188,285,0,0,0,0,0,0,0,0,70
0,2021-04-30T16:00:00.0000000Z,0,23.0,0,78,1.0,0,50,207,35,85,0,0,0,0,0,0,0,0,82
0,2021-04-30T17:00:00.0000000Z,0,22.0,0,69,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
0,2021-04-30T18:00:00.0000000Z,0,22.0,0,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
0,2021-04-30T19:00:00.0000000Z,0,22.0,0,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
0,2021-04-30T20:00:00.0000000Z,0,22.0,0,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
0,2021-04-30T21:00:00.0000000Z,0,22.0,0,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
0,2021-04-30T22:00:00.0000000Z,0,22.0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
0,2021-04-30T23:00:00.0000000Z,0,21.0,0,-19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
0,2021-05-01T00:00:00.0000000Z,0,21.0,0,-36,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
0,2021-05-01T01:00:00.0000000Z,0,21.0,0,-49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
0,2021-05-01T02:00:00.0000000Z,0,20.0,0,-60,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
0,2021-05-01T03:00:00.0000000Z,0,20.0,0,-70,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
0,2021-05-01T04:00:00.0000000Z,0,22.0,0,-78,0.0,0,60,155,26,86,0,0,0,0,0,0,0,0,81
0,2021-05-01T05:00:00.0000000Z,0,25.0,0,-86,0.0,0,113,484,177,291,0,0,0,0,0,0,0,0,69
0,2021-05-01T06:00:00.0000000Z,0,27.0,0,-95,0.0,0,124,650,387,511,0,0,0,0,0,0,0,0,57
0,2021-05-01T07:00:00.0000000Z,0,28.0,0,-106,0.0,0,131,744,575,707,0,0,0,0,0,0,0,0,45
0,2021-05-01T08:00:00.0000000Z,0,29.0,0,-120,0.0,0,139,799,719,858,0,0,0,0,0,0,0,0,34
0,2021-05-01T09:00:00.0000000Z,0,30.0,0,-144,0.0,0,156,828,792,948,0,0,0,0,0,0,0,0,24
0,2021-05-01T10:00:00.0000000Z,0,30.0,0,179,1.0,0,168,832,801,970,0,0,0,0,0,0,0,0,20
0,2021-05-01T11:00:00.0000000Z,0,30.0,0,142,2.0,0,176,797,746,922,0,0,0,0,0,0,0,0,25
0,2021-05-01T12:00:00.0000000Z,0,30.0,0,119,4.0,0,185,742,628,813,0,0,0,0,0,0,0,0,34
0,2021-05-01T13:00:00.0000000Z,0,30.0,0,105,6.0,0,183,657,468,651,0,0,0,0,0,0,0,0,45
0,2021-05-01T14:00:00.0000000Z,0,28.0,0,94,9.0,0,173,519,278,452,0,0,0,0,0,0,0,0,58
0,2021-05-01T15:00:00.0000000Z,0,27.0,0,86,12.0,0,134,320,109,244,0,0,0,0,0,0,0,0,70
0,2021-05-01T16:00:00.0000000Z,0,26.0,0,78,15.0,0,52,83,14,66,0,0,0,0,0,0,0,0,82
0,2021-05-01T17:00:00.0000000Z,0,25.0,0,69,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
0,2021-05-01T18:00:00.0000000Z,0,23.0,0,60,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
0,2021-05-01T19:00:00.0000000Z,0,23.0,0,48,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
0,2021-05-01T20:00:00.0000000Z,0,23.0,0,35,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
0,2021-05-01T21:00:00.0000000Z,0,23.0,0,18,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
0,2021-05-01T22:00:00.0000000Z,0,23.0,0,-1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,2021-05-01T23:00:00.0000000Z,0,23.0,0,-19,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
0,2021-05-02T00:00:00.0000000Z,0,22.0,0,-36,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
0,2021-05-02T01:00:00.0000000Z,0,22.0,0,-49,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
0,2021-05-02T02:00:00.0000000Z,0,22.0,0,-60,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
0,2021-05-02T03:00:00.0000000Z,0,21.0,0,-70,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
0,2021-05-02T04:00:00.0000000Z,0,23.0,0,-78,14.0,0,61,82,14,75,0,0,0,0,0,0,0,0,81
0,2021-05-02T05:00:00.0000000Z,0,26.0,0,-86,14.0,0,155,265,95,250,0,0,0,0,0,0,0,0,69
0,2021-05-02T06:00:00.0000000Z,0,28.0,0,-95,13.0,0,217,409,222,439,0,0,0,0,0,0,0,0,57
0,2021-05-02T07:00:00.0000000Z,0,29.0,0,-105,12.0,0,263,493,348,612,0,0,0,0,0,0,0,0,45
0,2021-05-02T08:00:00.0000000Z,0,30.0,0,-120,12.0,0,297,540,452,750,0,0,0,0,0,0,0,0,33
0,2021-05-02T09:00:00.0000000Z,0,31.0,0,-143,11.0,0,312,576,526,839,0,0,0,0,0,0,0,0,24
0,2021-05-02T10:00:00.0000000Z,0,31.0,0,179,11.0,0,316,590,554,871,0,0,0,0,0,0,0,0,20
0,2021-05-02T11:00:00.0000000Z,0,31.0,0,141,10.0,0,297,596,543,841,0,0,0,0,0,0,0,0,24
0,2021-05-02T12:00:00.0000000Z,0,31.0,0,118,11.0,0,271,579,480,751,0,0,0,0,0,0,0,0,34
0,2021-05-02T13:00:00.0000000Z,0,30.0,0,104,11.0,0,243,517,366,609,0,0,0,0,0,0,0,0,45
0,2021-05-02T14:00:00.0000000Z,0,29.0,0,94,12.0,0,203,419,228,432,0,0,0,0,0,0,0,0,57
0,2021-05-02T15:00:00.0000000Z,0,28.0,0,85,13.0,0,135,304,104,240,0,0,0,0,0,0,0,0,70
0,2021-05-02T16:00:00.0000000Z,0,27.0,0,77,15.0,0,52,84,14,67,0,0,0,0,0,0,0,0,82
0,2021-05-02T17:00:00.0000000Z,0,25.0,0,69,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
0,2021-05-02T18:00:00.0000000Z,0,23.0,0,59,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
0,2021-05-02T19:00:00.0000000Z,0,23.0,0,48,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
0,2021-05-02T20:00:00.0000000Z,0,23.0,0,34,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
0,2021-05-02T21:00:00.0000000Z,0,22.0,0,18,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
0,2021-05-02T22:00:00.0000000Z,0,22.0,0,-1,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,2021-05-02T23:00:00.0000000Z,0,22.0,0,-19,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
0,2021-05-03T00:00:00.0000000Z,0,22.0,0,-35,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
0,2021-05-03T01:00:00.0000000Z,0,21.0,0,-49,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
0,2021-05-03T02:00:00.0000000Z,0,21.0,0,-60,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
0,2021-05-03T03:00:00.0000000Z,0,20.0,0,-69,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
0,2021-05-03T04:00:00.0000000Z,0,22.0,0,-78,17.0,0,61,73,12,74,0,0,0,0,0,0,0,0,81
0,2021-05-03T05:00:00.0000000Z,0,24.0,0,-86,15.0,0,157,250,89,246,0,0,0,0,0,0,0,0,69
0,2021-05-03T06:00:00.0000000Z,0,25.0,0,-95,14.0,0,227,378,207,435,0,0,0,0,0,0,0,0,57
0,2021-05-03T07:00:00.0000000Z,0,27.0,0,-105,13.0,0,281,452,322,603,0,0,0,0,0,0,0,0,44
0,2021-05-03T08:00:00.0000000Z,0,28.0,0,-119,14.0,0,325,481,403,728,0,0,0,0,0,0,0,0,33
0,2021-05-03T09:00:00.0000000Z,0,30.0,0,-143,15.0,0,369,469,429,798,0,0,0,0,0,0,0,0,24
0,2021-05-03T10:00:00.0000000Z,0,30.0,0,178,16.0,0,397,438,412,809,0,0,0,0,0,0,0,0,20
0,2021-05-03T11:00:00.0000000Z,0,30.0,0,141,18.0,0,399,399,364,764,0,0,0,0,0,0,0,0,24
0,2021-05-03T12:00:00.0000000Z,0,30.0,0,118,20.0,0,370,360,298,669,0,0,0,0,0,0,0,0,34
0,2021-05-03T13:00:00.0000000Z,0,29.0,0,104,22.0,0,324,299,212,536,0,0,0,0,0,0,0,0,45
0,2021-05-03T14:00:00.0000000Z,0,28.0,0,94,23.0,0,252,229,124,377,0,0,0,0,0,0,0,0,57
0,2021-05-03T15:00:00.0000000Z,0,27.0,0,85,25.0,0,155,151,52,208,0,0,0,0,0,0,0,0,70
0,2021-05-03T16:00:00.0000000Z,0,26.0,0,77,27.0,0,50,51,8,59,0,0,0,0,0,0,0,0,82
0,2021-05-03T17:00:00.0000000Z,0,24.0,0,69,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
0,2021-05-03T18:00:00.0000000Z,0,23.0,0,59,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
0,2021-05-03T19:00:00.0000000Z,0,22.0,0,48,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
0,2021-05-03T20:00:00.0000000Z,0,22.0,0,34,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
0,2021-05-03T21:00:00.0000000Z,0,22.0,0,18,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
0,2021-05-03T22:00:00.0000000Z,0,21.0,0,-1,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,2021-05-03T23:00:00.0000000Z,0,21.0,0,-19,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
0,2021-05-04T00:00:00.0000000Z,0,21.0,0,-35,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
0,2021-05-04T01:00:00.0000000Z,0,21.0,0,-49,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
0,2021-05-04T02:00:00.0000000Z,0,20.0,0,-60,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
0,2021-05-04T03:00:00.0000000Z,0,20.0,0,-69,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
0,2021-05-04T04:00:00.0000000Z,0,22.0,0,-78,29.0,0,58,42,7,65,0,0,0,0,0,0,0,0,81
0,2021-05-04T05:00:00.0000000Z,0,24.0,0,-86,27.0,0,167,130,46,214,0,0,0,0,0,0,0,0,69
0,2021-05-04T06:00:00.0000000Z,0,26.0,0,-94,27.0,0,274,173,95,369,0,0,0,0,0,0,0,0,56
0,2021-05-04T07:00:00.0000000Z,0,27.0,0,-105,29.0,0,369,177,127,497,0,0,0,0,0,0,0,0,44
0,2021-05-04T08:00:00.0000000Z,0,29.0,0,-119,31.0,0,447,168,141,589,0,0,0,0,0,0,0,0,33
0,2021-05-04T09:00:00.0000000Z,0,30.0,0,-143,32.0,0,498,154,141,640,0,0,0,0,0,0,0,0,23
0,2021-05-04T10:00:00.0000000Z,0,30.0,0,178,33.0,0,513,144,136,649,0,0,0,0,0,0,0,0,19
0,2021-05-04T11:00:00.0000000Z,0,30.0,0,140,34.0,0,493,133,122,616,0,0,0,0,0,0,0,0,24
0,2021-05-04T12:00:00.0000000Z,0,29.0,0,118,35.0,0,438,122,101,540,0,0,0,0,0,0,0,0,34
0,2021-05-04T13:00:00.0000000Z,0,28.0,0,104,38.0,0,356,98,69,426,0,0,0,0,0,0,0,0,45
0,2021-05-04T14:00:00.0000000Z,0,27.0,0,93,42.0,0,253,61,33,286,0,0,0,0,0,0,0,0,57
0,2021-05-04T15:00:00.0000000Z,0,26.0,0,85,47.0,0,136,31,11,148,0,0,0,0,0,0,0,0,69
0,2021-05-04T16:00:00.0000000Z,0,25.0,0,77,52.0,0,38,12,2,40,0,0,0,0,0,0,0,0,82
0,2021-05-04T17:00:00.0000000Z,0,24.0,0,68,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
0,2021-05-04T18:00:00.0000000Z,0,22.0,0,59,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
